,preprocessing,label
968,"['aplikasi', 'gangguan', 'telepon', 'berkali', 'kali', 'pulsapun', 'habis', 'aplikasi', 'mudah', 'menghabiskan', 'pulsa', 'penanganannya', 'cepat', 'jam', 'selesai', 'terima', 'kasih', 'pln', 'mobile']",positif
969,"['aplikasinya', 'keren', 'aplikasi', 'pembayaran', 'litrik', 'beli', 'token', 's', 'd', 'pengaduan', 'cocok', 'era', 'serba', 'digital', 'nya', 'praktis', 'semoga', 'layanannya']",positif
970,"['tools', 'memudah', 'registrasi', 'cepat', 'ditanganin', 'keluhan', 'memudahkan', 'program', 'pengisian', 'token', 'alhamdulillah', 'program', 'daya', 'murah', 'berbarengan', 'pemasangan', 'internet', 'iconnet', 'tingkatkan', 'pln', 'ditunggu', 'program', 'promo', 'nya', 'promo', 'potongan', 'harga', 'isi', 'token', 'nya', 'terimakasih']",positif
973,"['improvisasi', 'minggu', 'mati', 'lampu', 'seminggu', 'x', 'kali', 'mati', 'lampu', 'jam', 'aneh', 'durasinya', 'kayak', 'permainan', 'terselubung', 'rajin', 'komplain', 'sebulan', 'kali', 'durasinya', 'tinggal', 'menitan', 'mudah', 'an', 'ditingkatkan']",positif
975,"['bintang', 'sengaja', 'direspon', 'fitur', 'pembayaran', 'pascabayar', 'via', 'aplikasinya', 'bayar', 'muncul', 'tagihan', 'halaman', 'utama', 'klik', 'tertera', 'tagihan', 'halaman', 'utama', 'direfresh', 'berkali', 'informasi', 'tagihan', 'auto', 'perbarui', 'infonya', 'benerin', 'donk', 'takutnya', 'bentrok', 'petugas', 'penagih', 'rumah', 'aplikasi', 'bukti', 'pembayaran', 'tertera', 'tagihan', 'halaman', 'utama']",positif
976,"['aplikasi', 'pelayanan', 'bagus', 'sigap', 'dibeberapa', 'bug', 'dimana', 'unggah', 'foto', 'seringkali', 'close', 'sinyalnya', 'bagus', 'pelayanannya', 'cepat', 'sigap', 'ragu', 'pln', 'mobile', 'semoga', 'kedepannya', 'aplikasi', 'ditingkatkan', 'disempurnakan', 'terima', 'kasih']",positif
977,"['aplikasi', 'mempermudah', 'kehidupan', 'bgt', 'pengaduan', 'gangguan', 'isi', 'token', 'via', 'dompet', 'digital', 'pemadaman', 'listrik', 'mendadak', 'pemberitahuan', 'perbaikan', 'panik', 'bagus', 'deh', 'pln', 'semoga', 'pelayanannya', 'ditingkatkan', 'iya']",positif
979,"['aplikasi', 'pln', 'mobile', 'membantu', 'penanganan', 'keluhan', 'cepat', 'tinggal', 'desa', 'kota', 'cs', 'nya', 'mengonfirmasi', 'telepon', 'gangguan', 'diatasi', 'menyenangkan', 'hati', 'teknisi', 'lapangan', 'pelatihan', 'ramah', 'pelanggan', 'bagus', 'job', 'pln', 'mobile']",positif
980,"['pln', 'mobile', 'ok', 'urusan', 'listrik', 'mudah', 'gampang', 'aplikasi', 'mengajukan', 'sambung', 'perubahan', 'daya', 'sambungan', 'bayar', 'tagihan', 'listrik', 'cek', 'tagihan', 'keluhan', 'gangguan', 'beli', 'pulsa', 'token', 'membantu', 'rating', 'pln', 'mobile']",positif
981,"['aplikasi', 'ya', 'berguna', 'membantu', 'mudah', 'super', 'praktis', 'simpel', 'hemat', 'akses', 'on', 'tinggal', 'klik', 'pln', 'mobile', 'terima', 'kasih', 'pln', 'penerangan', 'sukses']",positif
983,"['aplikasinya', 'membantu', 'pemberitahuan', 'listrik', 'padam', 'maintenance', 'jaringan', 'mengalami', 'listrik', 'mati', 'daerah', 'tsb', 'pengaduan', 'cepat', 'direspon', 'nyesal', 'instal', 'aplikasi']",positif
985,"['ragu', 'aplikasi', 'mencoba', 'wow', 'beli', 'token', 'lapor', 'gangguan', 'penggunaanya', 'mudah', 'gampang', 'rekomendasi', 'mencobanya']",positif
989,"['terima', 'kasih', 'pln', 'aplikasi', 'pln', 'mobile', 'membantu', 'kelistrikan', 'pln', 'mondar', 'mandir', 'telepon', 'hemat', 'pulsa', 'didalamnya', 'lengkap', 'pasang', 'perubahan', 'daya', 'pengaduan', 'gangguan', 'pembayaran', 'pembelian', 'token', 'responnya', 'cepat', 'kinerja', 'petugasnya', 'profesional', 'terima', 'kasih', 'pln', 'pelayanannya', 'memuaskan']",positif
990,"['aplikasi', 'membantu', 'pengaduan', 'cepat', 'terdata', 'terselesaikan', 'mode', 'pembayaran', 'mudah', 'pilihan', 'penawaran', 'menarik', 'diskon', 'hadiah', 'terima', 'kasih', 'pln']",positif
991,"['aplikasi', 'pln', 'mobile', 'membantu', 'banget', 'urusan', 'listrik', 'gampang', 'laporan', 'listrik', 'padam', 'tinggal', 'tap', 'klik', 'pilih', 'sesuai', 'kendala', 'sulit', 'telepon', 'he', 'hemat', 'pulsa', 'cuy', 'bayar', 'listrik', 'langsung', 'aplikasinya', 'beli', 'token', 'pasang', 'daya', 'tinggal', 'klik', 'ikuti', 'arahannya', 'beres', 'terima', 'kasih', 'pln', 'mobile', 'simpel', 'bagus', 'pokoknya']",positif
993,"['aplikasi', 'pln', 'mobile', 'keres', 'banget', 'fiturnya', 'lengkap', 'membantu', 'memudahkan', 'konsumen', 'diakses', 'dimanapun', 'penggunaannya', 'mudah', 'menu', 'dipakai', 'token', 'pembayaran', 'pengaduan', 'catat', 'meter', 'informasi', 'stimulus', 'penyambungan', 'perubahan', 'daya', 'simulasi', 'biaya', 'penyambungan', 'marketplace', 'nya', 'semoga', 'pln', 'maju', 'memudahkan', 'akses', 'masyarakat', 'matur', 'nuwun', 'pln']",positif
994,"['aplikasi', 'cepat', 'menyelesaikan', 'beda', 'pln', 'pelayananan', 'cepat', 'disaat', 'menjelang', 'magrib', 'padam', 'menerus', 'listriknya', 'terimaksih', 'pln', 'indonesia', 'maju']",positif
996,"['sesuai', 'motonya', 'mudah', 'laporan', 'gangguan', 'keluhan', 'kelistrikan', 'semudah', 'chat', 'wa', 'permohonan', 'pasang', 'ubah', 'daya', 'fitur', 'kece', 'unduh', 'aplikasi', 'sekeren', 'menyesal', 'bgt', 'buruan', 'unduh', 'iya']",positif
999,"['aplikasinya', 'bagus', 'fitur', 'nya', 'keren', 'muncul', 'kode', 'error', 'kirim', 'pengaduan', 'telepon', 'fungsi', 'aplikasi', 'maksimal', 'cs', 'aplikasi', 'pengaduan', 'mohon', 'perbaiki']",positif
